country,year,month,airfare_index,source
MT,2016,2,101.15,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2016,3,100.51,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2016,4,100.27,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2016,5,100.39,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2016,6,99.84,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2016,7,98.61,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2016,8,97.63,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2016,9,97.81,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2016,10,98.05,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2016,11,97.84,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2016,12,97.78,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2017,1,95.39,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2017,2,95.44,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2017,3,96.07,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2017,4,96.03,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2017,5,96.34,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2017,6,96.31,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2017,7,95.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2017,8,95.88,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2017,9,96.17,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2017,10,96.74,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2017,11,96.96,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2017,12,98.37,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2018,1,96.43,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2018,2,98.52,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2018,3,96.85,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2018,4,96.79,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2018,5,96.83,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2018,6,96.35,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2018,7,95.34,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2018,8,95.07,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2018,9,96.48,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2018,10,97.14,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2018,11,97.22,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2018,12,97.53,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2019,1,97.46,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2019,2,101.77,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2019,3,96.52,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2019,4,97.12,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2019,5,97.44,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2019,6,97.43,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2019,7,97.86,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2019,8,97.89,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2019,9,98.88,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2019,10,99.15,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2019,11,99.16,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2019,12,99.15,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2020,1,98.06,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2020,2,99.25,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2020,3,97.87,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2020,4,98.55,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2020,5,97.54,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2020,6,97.52,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2020,7,98.36,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2020,8,98.21,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2020,9,98.04,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2020,10,98.66,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2020,11,98.92,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2020,12,99.53,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2021,1,98.56,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2021,2,102.47,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2021,3,99.61,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2021,4,101.45,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2021,5,101.75,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2021,6,101.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2021,7,101.51,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2021,8,102.29,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2021,9,101.95,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2021,10,106.42,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2021,11,107.75,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2021,12,108.13,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2022,1,108.04,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2022,2,110.14,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2022,3,110.46,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2022,4,112.26,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2022,5,113.05,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2022,6,113.01,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2022,7,112.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2022,8,113.47,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2022,9,113.09,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2022,10,114.57,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2022,11,115.94,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2022,12,116.64,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2023,1,117.82,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2023,2,118.76,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2023,3,118.19,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2023,4,118.54,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2023,5,118.69,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2023,6,119.16,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2023,7,119.59,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2023,8,119.53,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2023,9,119.46,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2023,10,120.68,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2023,11,121.68,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2023,12,122.24,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2024,1,122.02,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2024,2,123.71,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2024,3,123.33,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2024,4,122.89,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2024,5,123.45,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2024,6,124.03,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2024,7,124.22,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2024,8,124.54,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2024,9,125.12,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2024,10,125.69,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2024,11,125.84,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
MT,2024,12,126.86,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2010,1,94.85,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2010,2,96.13,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2010,3,95.87,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2010,4,94.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2010,5,96.73,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2010,6,94.46,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2010,7,91.87,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2010,8,93.37,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2010,9,94.57,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2010,10,95.96,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2010,11,94.93,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2010,12,94.86,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2011,1,94.75,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2011,2,96.72,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2011,3,94.79,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2011,4,94.03,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2011,5,95.59,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2011,6,94.35,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2011,7,94.25,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2011,8,93.88,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2011,9,94.45,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2011,10,93.65,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2011,11,95.34,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2011,12,94.64,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2012,1,95.06,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2012,2,97.38,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2012,3,96.14,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2012,4,96.19,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2012,5,98.82,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2012,6,96.92,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2012,7,94.23,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2012,8,94.32,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2012,9,95.19,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2012,10,96.28,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2012,11,96.42,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2012,12,97.61,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2013,1,97.31,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2013,2,99.71,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2013,3,99.57,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2013,4,97.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2013,5,99.81,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2013,6,98.77,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2013,7,97.29,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2013,8,97.43,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2013,9,98.05,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2013,10,97.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2013,11,98.05,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2013,12,99.66,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2014,1,100.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2014,2,101.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2014,3,99.84,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2014,4,98.95,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2014,5,100.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2014,6,100.37,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2014,7,99.49,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2014,8,100.11,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2014,9,100.32,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2014,10,98.84,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2014,11,98.97,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2014,12,99.54,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2015,1,99.04,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2015,2,100.53,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2015,3,99.73,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2015,4,99.58,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2015,5,100.53,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2015,6,99.83,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2015,7,99.24,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2015,8,99.98,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2015,9,99.74,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2015,10,100.15,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2015,11,100.49,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2015,12,101.17,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2016,1,100.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2016,2,102.83,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2016,3,103.31,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2016,4,101.77,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2016,5,103.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2016,6,102.19,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2016,7,102.92,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2016,8,102.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2016,9,102.46,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2016,10,103.06,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2016,11,102.81,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2016,12,102.63,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2017,1,102.63,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2017,2,104.42,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2017,3,103.09,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2017,4,101.85,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2017,5,103.81,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2017,6,103.27,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2017,7,102.96,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2017,8,103.55,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2017,9,104.53,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2017,10,104.39,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2017,11,104.97,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2017,12,104.09,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2018,1,104.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2018,2,106.14,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2018,3,106.15,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2018,4,104.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2018,5,106.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2018,6,106.23,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2018,7,107.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2018,8,107.04,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2018,9,107.39,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2018,10,107.49,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2018,11,106.47,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2018,12,106.29,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2019,1,107.08,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2019,2,108.36,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2019,3,109.27,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2019,4,108.17,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2019,5,110.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2019,6,108.75,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2019,7,108.52,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2019,8,108.57,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2019,9,109.29,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2019,10,110.13,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2019,11,109.62,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2019,12,108.84,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2020,1,108.11,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2020,2,109.09,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2020,3,110.13,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2020,4,110.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2020,5,111.61,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2020,6,110.68,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2020,7,111.12,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2020,8,109.98,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2020,9,111.77,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2020,10,112.73,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2020,11,111.88,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2020,12,113.04,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2021,1,112.66,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2021,2,114.81,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2021,3,114.07,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2021,4,112.99,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2021,5,113.71,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2021,6,112.92,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2021,7,112.55,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2021,8,111.87,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2021,9,113.32,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2021,10,114.88,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2021,11,114.21,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2021,12,115.13,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2022,1,116.67,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2022,2,118.29,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2022,3,118.19,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2022,4,118.27,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2022,5,118.68,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2022,6,119.33,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2022,7,118.27,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2022,8,117.35,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2022,9,120.16,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2022,10,121.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2022,11,122.39,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2022,12,123.41,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2023,1,122.78,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2023,2,126.21,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2023,3,125.66,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2023,4,125.63,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2023,5,127.21,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2023,6,127.41,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2023,7,125.56,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2023,8,124.88,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2023,9,125.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2023,10,126.21,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2023,11,126.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2023,12,126.31,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2024,1,126.48,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2024,2,127.19,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2024,3,127.45,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2024,4,126.27,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2024,5,127.77,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2024,6,127.79,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2024,7,126.44,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2024,8,126.38,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2024,9,128.76,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2024,10,128.96,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2024,11,128.43,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NL,2024,12,128.79,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
AT,2010,1,91.26,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
AT,2010,2,91.18,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
