iso,YEAR,MONTH,CO2_t,flights,n_source,ets_covered,co2_per_flight,ln_co2,ln_flights,ln_intensity,post2012,did
NL,2022,3,693722.5789,22753,1,1,30.48927960708478,13.449827417351703,10.032452283817127,3.4173751335345752,1,1
NL,2022,4,739553.82505,24482,1,1,30.20806408994363,13.513802344217842,10.105693432635459,3.4081089115823846,1,1
NL,2022,5,815569.89035,27646,1,1,29.50046626455907,13.611642399823443,10.227236331024303,3.384406068799141,1,1
NL,2022,6,809547.7403,27281,1,1,29.674415904842196,13.604231025407191,10.213945768177046,3.3902852572301456,1,1
NL,2022,7,855825.58935,27311,1,1,31.336296340302443,13.659821883604527,10.215044830421325,3.4447770531832016,1,1
NL,2022,8,855917.31135,27833,1,1,30.751888454352745,13.659929051567719,10.233977646051219,3.4259514055164995,1,1
NL,2022,9,823072.578,26882,1,1,30.617981474592664,13.620799662891242,10.199212196631093,3.4215874662601493,1,1
NL,2022,10,827319.5945,26221,1,1,31.551794153541056,13.625946349776312,10.174315895415749,3.451630454360564,1,1
NL,2022,11,716391.9275,21157,1,1,33.860751878810795,13.481982680958922,9.959726098983317,3.5222565819756033,1,1
NL,2022,12,724998.4824,20281,1,1,35.7476693654159,13.493924840593241,9.917439766154132,3.5764850744391095,1,1
NL,2023,1,718001.87485,20635,1,1,34.7953416452629,13.484227459238651,9.934743942186682,3.5494835170519687,1,1
NL,2023,2,666509.22085,20074,1,1,33.20261138039255,13.409809253238885,9.907180724373745,3.5026285288651393,1,1
NL,2023,3,766701.2545,23466,1,1,32.672856664962076,13.549852505778855,10.06330784398357,3.4865446617952855,1,1
NL,2023,4,823635.12525,25609,1,1,32.16194014799485,13.621482901660059,10.150699131184039,3.4707837704760203,1,1
NL,2023,5,875201.19055,27684,1,1,31.613971628016184,13.68220907096657,10.228609907961754,3.4535991630048164,1,1
NL,2023,6,860209.31465,27569,1,1,31.202049934709272,13.664931027743268,10.224447232050629,3.44048379569264,1,1
NL,2023,7,908256.98145,28385,1,1,31.99777986436498,13.719282636759107,10.253616115604826,3.4656665211542816,1,1
NL,2023,8,908894.7099,28832,1,1,31.52381762971698,13.719984535757654,10.269241160408065,3.4507433753495893,1,1
NL,2023,9,872787.0362,28172,1,1,30.980655835581427,13.679446860274282,10.246083855865301,3.4333630044089816,1,1
NL,2023,10,890948.79095,27778,1,1,32.07389988300094,13.700042231120014,10.231999619476165,3.46804261164385,1,1
NL,2023,11,771811.0114,22973,1,1,33.59643979454142,13.55649499515154,10.04207489229217,3.5144201028593693,1,1
NL,2023,12,810467.96065,22621,1,1,35.82812256973609,13.605367089024888,10.026633957357836,3.5787331316670525,1,1
NL,2024,1,798788.04462,23090,1,1,34.594545024686006,13.590850913736784,10.047154902348542,3.5436960113882416,1,1
NL,2024,2,767687.72876,22944,1,1,33.45919319909344,13.55113832626724,10.040811743399347,3.5103265828678927,1,1
NL,2024,3,832050.69258,25816,1,1,32.2300392229625,13.631648646529007,10.158749733731797,3.472898912797208,1,1
NL,2024,4,851788.64682,26613,1,1,32.006487311464326,13.65509370792504,10.189155097188696,3.4659386107363446,1,1
NL,2024,5,910073.75678,28997,1,1,31.38510041659482,13.721280926615139,10.274947655341608,3.4463332712735313,1,1
NL,2024,6,889428.88468,28620,1,1,31.07717975821104,13.69833483312234,10.261861053110442,3.4364737800118985,1,1
NL,2024,7,940174.18954,29412,1,1,31.96566671902625,13.753820445100052,10.289158033316113,3.46466241178394,1,1
NL,2024,8,954334.33402,29581,1,1,32.26173334302424,13.76876934398302,10.294887542319458,3.473881801663563,1,1
NL,2024,9,914133.06262,28185,1,1,32.4333178151499,13.725731422575379,10.246545200515675,3.4791862220597034,1,1
NL,2024,10,923779.46774,28380,1,1,32.550368842142355,13.736228650860243,10.253439950714034,3.4827887001462092,1,1
NL,2024,11,814795.71388,23651,1,1,34.450793365185405,13.610692702987128,10.071160676324263,3.539532026662865,1,1
NL,2024,12,837732.23738,23411,1,1,35.78370156678484,13.638453802605452,10.060961276360318,3.5774925262451345,1,1
NL,2025,1,818256.82594,23017,1,1,35.550107570056916,13.61493153444901,10.043988352323694,3.5709431821253164,1,1
NL,2025,2,762025.21782,22773,1,1,33.46178447371888,13.54373492837315,10.033330902684877,3.5104040256882714,1,1
NL,2025,3,863906.51492,26918,1,1,32.09400828144736,13.669219841608042,10.200550486793661,3.4686693548143803,1,1
NL,2025,4,880582.48188,27945,1,1,31.51127149329039,13.688338878715044,10.237993571703798,3.4503453070112458,1,1
NL,2025,5,926454.6296,29444,1,1,31.46497179731015,13.739120353837693,10.290245433178596,3.4488749206590974,1,1
NL,2025,6,907665.89624,28350,1,1,32.016433729805996,13.718631634188307,10.252382309155898,3.46624932503241,1,1
NL,2025,7,962253.66154,29703,1,1,32.39584087600579,13.777033376324516,10.299003329790624,3.478030046533891,1,1
NL,2025,8,968247.50034,29723,1,1,32.575698965111194,13.78324301574702,10.299676435863896,3.4835665798831243,1,1
NL,2025,9,918859.57434,27858,1,1,32.983687785914285,13.730888586985483,10.234875457247977,3.4960131297375066,1,1
NL,2025,10,935757.9606,27869,1,1,33.57701964907245,13.749112132917238,10.235270238956767,3.5138418939604716,1,1
NL,2025,11,835311.91346,23786,1,1,35.11779674850752,13.635560483134807,10.076852451287191,3.5587080318476163,1,1
NL,2025,12,865592.15828,24157,1,1,35.83193932524734,13.671169127744964,10.092329472153317,3.578839655591647,1,1
NL,2026,1,801349.52682,20436,1,1,39.212640772166765,13.59405249394298,9.92505333045069,3.668999163492291,1,1
NL,2026,2,776201.55694,21390,1,1,36.28805782795699,13.56216750376394,9.970678802076451,3.591488701687488,1,1
NL,2026,3,872826.62776,26269,1,1,33.22648855152461,13.679492221468255,10.176144815719798,3.5033474057484573,1,1
NL,2026,4,912357.3435,27605,1,1,33.05043809092555,13.723787016326643,10.225752194718146,3.498034821608498,1,1
NL,2026,5,963403.95984,28772,1,1,33.48408035034061,13.778228083445915,10.267157970987247,3.511070112458669,1,1
NL,2026,6,924925.41912,27686,1,1,33.40769410965831,13.737468385265574,10.22868214924768,3.5087862360178934,1,1
NL,2026,7,980475.33276,29009,1,1,33.799004886759285,13.795792766484634,10.275361405649203,3.5204313608354325,1,1
NO,2010,1,192277.836,28332,1,1,6.786595933926303,12.16669666752393,10.251747186873514,1.9149494806504157,0,0
NO,2010,2,187177.792,27889,1,1,6.711527555667108,12.139814203509607,10.23598762483351,1.9038265786760968,0,0
NO,2010,3,211578.975,31034,1,1,6.817650802345814,12.26235361202577,10.34283865664343,1.9195149553823405,0,0
NO,2010,4,173875.442,25043,1,1,6.9430755899852254,12.066094471278587,10.128349626344303,1.9377448449342858,0,0
NO,2010,5,231440.882,31193,1,1,7.419641650370275,12.352079750565673,10.347948989650975,2.0041307609146974,0,0
NO,2010,6,246943.942,33344,1,1,7.405948356525912,12.416916634386238,10.414633125113038,2.0022835092731994,0,0
NO,2010,7,238839.49,27316,1,1,8.74357482793967,12.383547015337932,10.21522789008098,2.1683191252569523,0,0
NO,2010,8,242322.764,30958,1,1,7.827468311906454,12.39802585204082,10.340386726133822,2.0576391259069977,0,0
NO,2010,9,242247.197,34322,1,1,7.058073451430569,12.397713958994638,10.443541826962248,1.9541721320323888,0,0
NO,2010,10,234482.072,33476,1,1,7.00448297287609,12.36513441192028,10.418584043152764,1.946550368767515,0,0
NO,2010,11,208414.348,31537,1,1,6.608566065256682,12.24728343485993,10.35891673868174,1.8883666961781904,0,0
NO,2010,12,184298.442,27187,1,1,6.778917938720713,12.124311690013934,10.21049419685733,1.913817493156606,0,0
NO,2011,1,197870.6,29047,1,1,6.812083864082349,12.195368560675819,10.27667048672357,1.9186980739522501,0,0
NO,2011,2,187771.453,28034,1,1,6.6979900477991015,12.142980826747257,10.241173338223003,1.9018074885242535,0,0
NO,2011,3,221177.809,32726,1,1,6.758473660086781,12.306722222621339,10.39592514798884,1.9107970746324983,0,0
NO,2011,4,212877.174,29672,1,1,7.1743453087085465,12.268470630478902,10.297959119169427,1.9705115113094747,0,0
NO,2011,5,235788.632,34384,1,1,6.857510237319684,12.370691055575499,10.445346618882292,1.9253444366932075,0,0
NO,2011,6,239585.854,33218,1,1,7.212530977181046,12.38666710341372,10.410847176658944,1.9758199267547758,0,0
NO,2011,7,241169.883,29278,1,1,8.23723898490334,12.393256872855032,10.284591659731356,2.1086652131236745,0,0
NO,2011,8,240118.744,33613,1,1,7.143627287061554,12.388888846634124,10.422668175884853,1.9662206707492715,0,0
NO,2011,9,241739.389,35200,1,1,6.867596278409091,12.39561551990136,10.468801361586188,1.9268141583151714,0,0
NO,2011,10,242813.324,34556,1,1,7.026661766408149,12.40004821310334,10.450336475478775,1.9497117376245643,0,0
NO,2011,11,217788.186,32603,1,1,6.68000447811551,12.29127824558558,10.392159587660679,1.899118657924903,0,0
NO,2011,12,195536.418,28322,1,1,6.904046959960455,12.183501922389269,10.251394166783005,1.9321077556062642,0,0
NO,2012,1,199144.62,30646,1,1,6.49822554330092,12.201786573431928,10.330257427138122,1.871529146293807,1,1
NO,2012,2,198438.804,29847,1,1,6.648534325057795,12.19823603938614,10.30383961125747,1.89439642812867,1,1
NO,2012,3,234968.833,33938,1,1,6.923473186398727,12.367208158798837,10.432290609532771,1.9349175492660662,1,1
NO,2012,4,213649.122,30549,1,1,6.9936535402140825,12.272090331538802,10.327087230839775,1.9450031006990278,1,1
NO,2012,5,241999.0,34806,1,1,6.9527954950295925,12.396688872898881,10.45754506469412,1.9391438082047614,1,1
NO,2012,6,261326.848,35245,1,1,7.4145793162150655,12.473527194029975,10.470078954207976,2.0034482398219984,1,1
NO,2012,7,257293.092,30986,1,1,8.303527141289615,12.45797114987211,10.341290768556236,2.1166803813158728,1,1
NO,2012,8,255278.61,34807,1,1,7.334116987962191,12.450110815935734,10.45757379496002,1.992537020975714,1,1
NO,2012,9,250978.21,34933,1,1,7.184559299229954,12.433121401596472,10.46118722017071,1.9719341814257607,1,1
NO,2012,10,252768.821,36235,1,1,6.975819539119636,12.440230598996598,10.497780781543382,1.9424498174532152,1,1
NO,2012,11,228651.561,33582,1,1,6.808753528676076,12.339954556091106,10.421745488119415,1.9182090679716914,1,1
NO,2012,12,201894.408,27803,1,1,7.261605150523325,12.21550010703772,10.232899207525533,1.9826008995121878,1,1
NO,2013,1,213432.493,31149,1,1,6.851985392789495,12.271075869614103,10.346537420971563,1.9245384486425396,1,1
NO,2013,2,204511.745,29259,1,1,6.989703851806282,12.228380685578632,10.283942497640124,1.944438187938507,1,1
NO,2013,3,229639.843,31207,1,1,7.358600410164386,12.344267460602538,10.348397707607221,1.995869752995316,1,1
NO,2013,4,246892.103,34660,1,1,7.123257443739181,12.4167066902126,10.453341563269596,1.963365126943002,1,1
NO,2013,5,253711.982,33380,1,1,7.60071845416417,12.44395497348276,10.415712197215827,2.028242776266935,1,1
NO,2013,6,285170.58,36088,1,1,7.902088782974951,12.56084280652114,10.493715679088233,2.067127127432909,1,1
NO,2013,7,298256.033,32943,1,1,9.05369981483168,12.605707567752226,10.402534074265823,2.203173493486404,1,1
NO,2013,8,289244.222,35982,1,1,8.038581012728587,12.575026669056923,10.490774092396565,2.084252576660358,1,1
NO,2013,9,277132.544,37096,1,1,7.470685356911797,12.532251168920666,10.521264426071296,2.0109867428493695,1,1
NO,2013,10,274403.745,37386,1,1,7.339746027924892,12.522355822699918,10.529051581772277,1.9933042409276414,1,1
NO,2013,11,244486.446,33616,1,1,7.272919026653974,12.406915150777634,10.422757423084782,1.9841577276928513,1,1
NO,2013,12,221700.367,28825,1,1,7.691252974848222,12.309082050993199,10.268998345137259,2.04008370585594,1,1
NO,2014,1,234763.6,32094,1,1,7.3148750545273264,12.366334329364713,10.376424375759305,1.9899099536054075,1,1
NO,2014,2,221647.209,30252,1,1,7.326696053153511,12.308842248169716,10.31731757697592,1.9915246711937957,1,1
NO,2014,3,259400.11,34701,1,1,7.475292066511051,12.466126974919904,10.454523783963511,2.011603190956392,1,1
NO,2014,4,247466.806,33013,1,1,7.496041135310333,12.419031734824653,10.404656702268806,2.014375032555847,1,1
NO,2014,5,271530.929,36456,1,1,7.448182164801405,12.511831330836547,10.503861332943718,2.007969997892828,1,1
NO,2014,6,292387.561,36585,1,1,7.9920065873992066,12.585835464913194,10.50739359931813,2.0784418655950625,1,1
NO,2014,7,301096.528,33808,1,1,8.906073355418835,12.615186183350536,10.428452739855837,2.1867334434946977,1,1
NO,2014,8,286220.614,35293,1,1,8.10984087496104,12.564518170065556,10.471439922974001,2.0930782470915554,1,1
NO,2014,9,283935.116,37739,1,1,7.523652349028856,12.556501026252555,10.538449321486167,2.0180517047663886,1,1
NO,2014,10,278124.489,36979,1,1,7.521146840098434,12.535824094597583,10.518105462931352,2.017718631666231,1,1
NO,2014,11,237361.962,32473,1,1,7.309517506851846,12.377341520855717,10.388164253807057,1.989177267048661,1,1
NO,2014,12,215841.196,28552,1,1,7.55958237601569,12.282298212567817,10.259482265169996,2.0228159473978207,1,1
NO,2015,1,222134.675,29921,1,1,7.4240391363925,12.311039121064386,10.306315853989789,2.004723267074598,1,1
NO,2015,2,212953.911,28864,1,1,7.377837825665188,12.26883104099628,10.27035042286235,1.9984806181339312,1,1
NO,2015,3,237731.001,32761,1,1,7.256524556637465,12.378895065542604,10.396994062531652,1.9819010030109532,1,1
NO,2015,4,244662.401,32810,1,1,7.456946083511125,12.407634584171653,10.398488625955148,2.0091459582165068,1,1
NO,2015,5,255677.509,33874,1,1,7.547898358623132,12.451672198865529,10.430403037451066,2.0212691614144616,1,1
NO,2015,6,276719.559,36172,1,1,7.650103920159239,12.53075984994109,10.496040617860372,2.0347192320807195,1,1
NO,2015,7,283995.347,32095,1,1,8.848585355974452,12.55671313320631,10.376455533745878,2.1802575994604316,1,1
NO,2015,8,273810.117,34653,1,1,7.901483767639166,12.520190141482546,10.45313958095679,2.067050560525756,1,1
NO,2015,9,264868.059,36183,1,1,7.320234889312661,12.486987090413656,10.496344674251352,1.9906424161623042,1,1
NO,2015,10,259012.825,35875,1,1,7.21986968641115,12.464632856830248,10.487795953061923,1.9768369037683253,1,1
NO,2015,11,229278.647,32620,1,1,7.028775199264255,12.34269334196294,10.392680876175005,1.9500124657879356,1,1
NO,2015,12,211209.993,28466,1,1,7.419728553361905,12.260608145035818,10.25646567163057,2.0041424734052464,1,1
NO,2016,1,215195.388,29542,1,1,7.2843879222801435,12.279301675813349,10.293568258600546,1.9857334172128034,1,1
NO,2016,2,220004.852,30270,1,1,7.268082325735052,12.301404879636756,10.317912402015764,1.983492477620991,1,1
NO,2016,3,238401.648,31275,1,1,7.6227545323741,12.381712126901117,10.350574335335113,2.0311377915660045,1,1
NO,2016,4,238984.793,33478,1,1,7.138562429057889,12.384155201274263,10.418643785662566,1.965511415611697,1,1
NO,2016,5,252715.966,33902,1,1,7.454308477375966,12.440021473018716,10.431229288678432,2.0087921843402845,1,1
NO,2016,6,270932.682,34467,1,1,7.860640090521367,12.509625663099921,10.447757623521474,2.061868039578447,1,1
NO,2016,7,283734.966,31434,1,1,9.026371635808362,12.555795863114176,10.355645388636274,2.2001504744779004,1,1
NO,2016,8,275900.754,34752,1,1,7.939133114640884,12.527796493075874,10.455992403293607,2.071804089782266,1,1
NO,2016,9,259318.614,35246,1,1,7.357391306814958,12.465812754526846,10.470107326624314,1.9957054279025321,1,1
NO,2016,10,261443.742,34857,1,1,7.5004659609260695,12.47397440358684,10.45900925685097,2.014965146735869,1,1
NO,2016,11,233908.987,32025,1,1,7.303949633099141,12.362687374236884,10.374272126764936,1.98841524747195,1,1
NO,2016,12,215673.721,27227,1,1,7.921317846255555,12.281521993708116,10.211964406994612,2.0695575867135036,1,1
NO,2017,1,222861.324,28428,1,1,7.839500633178556,12.314304991532872,10.255129853946785,2.0591751375860867,1,1
NO,2017,2,212803.748,27144,1,1,7.839807987032125,12.268125649076477,10.208911306464065,2.059214342612412,1,1
NO,2017,3,250115.352,32076,1,1,7.797585484474374,12.429677498428445,10.37586336592692,2.053814132501526,1,1
NO,2017,4,235721.325,28388,1,1,8.30355519938002,12.370405560011903,10.253721799644874,2.1166837603670308,1,1
NO,2017,5,258308.892,32577,1,1,7.929179850814992,12.46191140357851,10.39136179688501,2.0705496066935,1,1
NO,2017,6,275085.445,32216,1,1,8.53878336851254,12.524837037479545,10.38021850253129,2.144618534948254,1,1
NO,2017,7,289614.967,29197,1,1,9.91933989793472,12.576307619788084,10.281821243252258,2.2944863765358248,1,1
NO,2017,8,279416.094,32241,1,1,8.66648348376291,12.540457326150362,10.380994213509263,2.159463112641099,1,1
NO,2017,9,267589.344,32470,1,1,8.241125469664304,12.497208785815545,10.388071865096892,2.1091369207186537,1,1
NO,2017,10,268220.597,33308,1,1,8.052737990873064,12.499565044047257,10.41355288735571,2.086012156691548,1,1
NO,2017,11,239666.476,30734,1,1,7.798089282228151,12.387003552485384,10.333124812615278,2.0538787398701057,1,1
NO,2017,12,220987.046,26400,1,1,8.37072143939394,12.305859363397326,10.181119289134408,2.124740074262918,1,1
NO,2018,1,229227.269,28176,1,1,8.135550432992618,12.342469231440385,10.246225830735987,2.0962434007043966,1,1
NO,2018,2,220788.472,26796,1,1,8.239605612778027,12.304960381877153,10.196007901628159,2.1089524802489947,1,1
NO,2018,3,248651.466,28902,1,1,8.603261573593523,12.423807459963026,10.271666075858276,2.152141384104751,1,1
NO,2018,4,251340.897,30954,1,1,8.119819635588293,12.434565452033619,10.340257510472705,2.0943079415609147,1,1
NO,2018,5,263745.306,30902,1,1,8.534894375768559,12.482739166457645,10.338576185710364,2.1441629807472804,1,1
NO,2018,6,283221.632,31425,1,1,9.012621543357199,12.553985022065369,10.355359033458448,2.1986259886069215,1,1
NO,2018,7,296430.035,29242,1,1,10.137132720060187,12.599566499928832,10.283361310977384,2.316205188951448,1,1
NO,2018,8,288819.672,31942,1,1,9.042003381128296,12.573557800024485,10.371677037216255,2.2018807628082313,1,1
NO,2018,9,270763.181,31432,1,1,8.614252386103333,12.50899984696541,10.355581761238296,2.1534180857271137,1,1
NO,2018,10,286372.449,33273,1,1,8.606751690559914,12.565048511815641,10.41250153627285,2.1525469755427897,1,1
NO,2018,11,260308.039,30741,1,1,8.467780456068443,12.46962097410162,10.333352547467827,2.1362684266337917,1,1
NO,2018,12,230043.881,26296,1,1,8.748246159111652,12.346025356664338,10.177172115344055,2.168853241320282,1,1
NO,2019,1,241299.211,28185,1,1,8.561263473478801,12.393792981819132,10.246545200515675,2.147247781303457,1,1
NO,2019,2,224406.965,26614,1,1,8.43191421808071,12.32121649047342,10.189192672103689,2.1320238183697326,1,1
NO,2019,3,261215.746,30027,1,1,8.699362107436642,12.473101957875258,10.309852255887128,2.1632497019881294,1,1
NO,2019,4,239328.664,27562,1,1,8.683283651404107,12.38559304942263,10.22419329143509,2.16139975798754,1,1
NO,2019,5,261809.342,30959,1,1,8.456647243128009,12.475371815549325,10.340419027440413,2.1349527881089108,1,1
NO,2019,6,282944.446,30649,1,1,9.231767627002512,12.553005853468319,10.330355314404699,2.222650539063621,1,1
NO,2019,7,299670.381,29414,1,1,10.188018664581492,12.610438419592036,10.28922603046026,2.321212389131776,1,1
